Borough,Borough/Citywide Office (B/CO),District,DBN,school_name_x,School Category,Program,Language,General/Special Education,school_name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,mostCommonEthnicGroup,language_number
Manhattan,District 75,75,75M079,P.S. M079 - Horan School,Secondary School,Transitional Bilingual Education,Spanish,Special Education,P.S. M079 - Horan School,2019-20,277,0,0,0,0,1,0,0,6,8,7,25,28,39,163,92,0.332,185,0.6679999999999999,5,0.018000000000000002,90,0.325,172,0.621,3,0.011000000000000001,7,0.025,275,0.993,100,0.361,263,94.9%,Above 95%,0.621,10
Manhattan,District 75,75,75M079,P.S. M079 - Horan School,Secondary School,Transitional Bilingual Education,Spanish,Special Education,P.S. M079 - Horan School,2019-20,277,0,0,0,0,1,0,0,6,8,7,25,28,39,163,92,0.332,185,0.6679999999999999,5,0.018000000000000002,90,0.325,172,0.621,3,0.011000000000000001,7,0.025,275,0.993,100,0.361,263,94.9%,Above 95%,0.621,10
Queens,District 75,75,75Q811,P.S. Q811,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. Q811,2019-20,426,0,30,34,21,12,26,37,18,15,15,22,44,37,115,141,0.331,285,0.669,88,0.207,131,0.308,128,0.3,22,0.052000000000000005,57,0.134,426,1.0,115,0.27,354,83.1%,84.5%,0.308,10
Bronx,District 75,75,75X010,P.S. X010,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. X010,2019-20,574,16,63,101,65,58,57,70,35,55,45,2,2,4,1,167,0.29100000000000004,407,0.7090000000000001,18,0.031,166,0.289,343,0.598,9,0.016,38,0.066,573,0.998,151,0.263,509,88.7%,91.5%,0.598,10
Bronx,District 75,75,75X010,P.S. X010,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. X010,2019-20,574,16,63,101,65,58,57,70,35,55,45,2,2,4,1,167,0.29100000000000004,407,0.7090000000000001,18,0.031,166,0.289,343,0.598,9,0.016,38,0.066,573,0.998,151,0.263,509,88.7%,91.5%,0.598,10
Bronx,District 75,75,75X017,P.S. X017,K-8,Transitional Bilingual Education,Spanish,Special Education,P.S. X017,2019-20,488,0,90,49,33,31,39,51,52,65,46,15,8,6,3,89,0.182,399,0.818,12,0.025,185,0.379,273,0.5589999999999999,6,0.012,12,0.025,485,0.9940000000000001,96,0.19699999999999998,440,90.2%,92.8%,0.5589999999999999,10
Bronx,District 75,75,75X168,P.S. 168,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. 168,2019-20,519,16,20,34,52,57,74,66,88,48,47,5,5,7,0,131,0.252,388,0.748,22,0.042,172,0.331,302,0.5820000000000001,9,0.017,14,0.027000000000000003,517,0.996,113,0.218,468,90.2%,92.8%,0.5820000000000001,10
Bronx,District 75,75,75X168,P.S. 168,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. 168,2019-20,519,16,20,34,52,57,74,66,88,48,47,5,5,7,0,131,0.252,388,0.748,22,0.042,172,0.331,302,0.5820000000000001,9,0.017,14,0.027000000000000003,517,0.996,113,0.218,468,90.2%,92.8%,0.5820000000000001,10
Bronx,District 75,75,75X168,P.S. 168,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. 168,2019-20,519,16,20,34,52,57,74,66,88,48,47,5,5,7,0,131,0.252,388,0.748,22,0.042,172,0.331,302,0.5820000000000001,9,0.017,14,0.027000000000000003,517,0.996,113,0.218,468,90.2%,92.8%,0.5820000000000001,10
Bronx,District 75,75,75X186,P186X Walter J. Damrosch School,K-12 all grades,Dual Language,Spanish,Special Education,P186X Walter J. Damrosch School,2019-20,764,0,62,112,68,78,104,93,82,73,92,0,0,0,0,213,0.27899999999999997,551,0.721,15,0.02,307,0.402,411,0.5379999999999999,17,0.022000000000000002,14,0.018000000000000002,763,0.9990000000000001,223,0.292,718,94.0%,Above 95%,0.5379999999999999,10
Bronx,District 75,75,75X186,P186X Walter J. Damrosch School,K-12 all grades,Dual Language,Spanish,Special Education,P186X Walter J. Damrosch School,2019-20,764,0,62,112,68,78,104,93,82,73,92,0,0,0,0,213,0.27899999999999997,551,0.721,15,0.02,307,0.402,411,0.5379999999999999,17,0.022000000000000002,14,0.018000000000000002,763,0.9990000000000001,223,0.292,718,94.0%,Above 95%,0.5379999999999999,10
Bronx,District 75,75,75X186,P186X Walter J. Damrosch School,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P186X Walter J. Damrosch School,2019-20,764,0,62,112,68,78,104,93,82,73,92,0,0,0,0,213,0.27899999999999997,551,0.721,15,0.02,307,0.402,411,0.5379999999999999,17,0.022000000000000002,14,0.018000000000000002,763,0.9990000000000001,223,0.292,718,94.0%,Above 95%,0.5379999999999999,10
Bronx,District 75,75,75X188,P.S. X188,K-12 all grades,Transitional Bilingual Education,Spanish,Special Education,P.S. X188,2019-20,511,30,23,23,17,25,22,19,90,73,60,23,49,25,32,131,0.256,380,0.7440000000000001,13,0.025,181,0.354,297,0.581,8,0.016,12,0.023,510,0.998,119,0.233,463,90.6%,93.5%,0.581,10
Bronx,District 75,75,75X469,P469X - The Bronx School for Continuous Learners,K-8,Transitional Bilingual Education,Spanish,Special Education,P469X - The Bronx School for Continuous Learners,2019-20,412,0,40,26,42,66,64,61,44,27,42,0,0,0,0,79,0.192,333,0.8079999999999999,26,0.063,138,0.335,233,0.5660000000000001,3,0.006999999999999999,12,0.028999999999999998,408,0.99,97,0.235,387,93.9%,Above 95%,0.5660000000000001,10
Bronx,District 75,75,75X596,P.S. X596,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. X596,2019-20,413,24,62,46,73,67,72,67,1,1,0,0,0,0,0,84,0.203,329,0.797,17,0.040999999999999995,155,0.375,211,0.511,3,0.006999999999999999,27,0.065,413,1.0,47,0.114,322,78.0%,82.1%,0.511,10
Bronx,District 75,75,75X721,P.S. X721 - Stephen McSweeney School,High school,Transitional Bilingual Education,Spanish,Special Education,P.S. X721 - Stephen McSweeney School,2019-20,575,0,0,0,0,0,0,0,0,0,0,115,71,95,294,195,0.33899999999999997,380,0.6609999999999999,16,0.027999999999999997,197,0.34299999999999997,332,0.5770000000000001,5,0.009000000000000001,25,0.043,575,1.0,207,0.36,531,92.3%,94.8%,0.5770000000000001,10
Bronx,District 75,75,75X721,P.S. X721 - Stephen McSweeney School,High school,Transitional Bilingual Education,Spanish,Special Education,P.S. X721 - Stephen McSweeney School,2019-20,575,0,0,0,0,0,0,0,0,0,0,115,71,95,294,195,0.33899999999999997,380,0.6609999999999999,16,0.027999999999999997,197,0.34299999999999997,332,0.5770000000000001,5,0.009000000000000001,25,0.043,575,1.0,207,0.36,531,92.3%,94.8%,0.5770000000000001,10
Bronx,District 75,75,75X754,J. M. Rapport School Career Development,High school,Transitional Bilingual Education,Spanish,Special Education,J. M. Rapport School Career Development,2019-20,459,0,0,0,0,0,0,0,0,0,0,143,106,61,149,135,0.294,324,0.706,4,0.009000000000000001,166,0.36200000000000004,268,0.584,6,0.013000000000000001,15,0.033,455,0.991,140,0.305,430,93.7%,Above 95%,0.584,10
Bronx,District 75,75,75X811,P.S. X811,Secondary School,Transitional Bilingual Education,Spanish,Special Education,P.S. X811,2019-20,642,0,0,0,0,0,0,0,0,0,4,92,86,110,350,207,0.322,435,0.6779999999999999,28,0.044000000000000004,207,0.322,374,0.583,13,0.02,20,0.031,642,1.0,239,0.37200000000000005,Above 95%,Above 95%,Above 95%,0.583,10
Bronx,District 75,75,75X811,P.S. X811,Secondary School,Transitional Bilingual Education,Spanish,Special Education,P.S. X811,2019-20,642,0,0,0,0,0,0,0,0,0,4,92,86,110,350,207,0.322,435,0.6779999999999999,28,0.044000000000000004,207,0.322,374,0.583,13,0.02,20,0.031,642,1.0,239,0.37200000000000005,Above 95%,Above 95%,Above 95%,0.583,10
Bronx,District 75,75,75X811,P.S. X811,Secondary School,Transitional Bilingual Education,Spanish,Special Education,P.S. X811,2019-20,642,0,0,0,0,0,0,0,0,0,4,92,86,110,350,207,0.322,435,0.6779999999999999,28,0.044000000000000004,207,0.322,374,0.583,13,0.02,20,0.031,642,1.0,239,0.37200000000000005,Above 95%,Above 95%,Above 95%,0.583,10
Manhattan,Manhattan,3,03M084,P.S. 084 Lillian Weber,Elementary,Dual Language,French,General Education,P.S. 084 Lillian Weber,2019-20,687,108,108,107,93,83,92,96,0,0,0,0,0,0,0,371,0.54,316,0.46,26,0.038,54,0.079,213,0.31,40,0.057999999999999996,354,0.515,113,0.16399999999999998,39,0.057,235,34.2%,37.5%,0.515,3
Manhattan,Manhattan,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,Dual Language,French,General Education,Lafayette Academy,2019-20,143,0,0,0,0,0,0,0,50,52,41,0,0,0,0,71,0.49700000000000005,72,0.503,1,0.006999999999999999,57,0.39899999999999997,41,0.287,5,0.035,39,0.273,32,0.22399999999999998,16,0.11199999999999999,97,67.8%,63.2%,0.39899999999999997,3
Brooklyn,Brooklyn North,13,13K003,P.S. 003 The Bedford Village,Elementary,Dual Language,French,General Education,P.S. 003 The Bedford Village,2019-20,302,34,38,42,54,48,41,45,0,0,0,0,0,0,0,137,0.45399999999999996,165,0.546,32,0.106,217,0.7190000000000001,29,0.096,15,0.05,9,0.03,59,0.195,21,0.07,267,88.4%,86.6%,0.7190000000000001,3
Brooklyn,Brooklyn North,13,13K020,P.S. 020 Clinton Hill,Elementary,Dual Language,French,General Education,P.S. 020 Clinton Hill,2019-20,539,54,85,92,89,71,71,77,0,0,0,0,0,0,0,291,0.54,248,0.46,15,0.027999999999999997,219,0.406,104,0.193,40,0.07400000000000001,161,0.299,85,0.158,26,0.048,288,53.4%,48.0%,0.406,3
Brooklyn,Brooklyn North,13,13K133,P.S. 133 William A. Butler,Elementary,Dual Language,French,General Education,P.S. 133 William A. Butler,2019-20,726,50,117,129,105,109,102,114,0,0,0,0,0,0,0,364,0.501,362,0.499,28,0.039,184,0.253,245,0.337,58,0.08,211,0.29100000000000004,117,0.161,43,0.059000000000000004,254,35.0%,43.4%,0.337,3
Brooklyn,Brooklyn North,13,13K691,Fort Greene Preparatory Academy,Junior High-Intermediate-Middle,Dual Language,French,General Education,Fort Greene Preparatory Academy,2019-20,209,0,0,0,0,0,0,0,60,77,72,0,0,0,0,97,0.46399999999999997,112,0.536,9,0.043,147,0.703,45,0.215,5,0.024,3,0.013999999999999999,66,0.316,12,0.057,192,91.9%,88.3%,0.703,3
Brooklyn,Brooklyn North,14,14K110,P.S. 110 The Monitor,Elementary,Dual Language,French,General Education,P.S. 110 The Monitor,2019-20,594,82,101,88,93,83,77,70,0,0,0,0,0,0,0,294,0.495,300,0.505,36,0.061,9,0.015,102,0.172,29,0.049,418,0.7040000000000001,45,0.076,43,0.07200000000000001,148,24.9%,29.8%,0.7040000000000001,3
Brooklyn,Brooklyn North,14,14K318,I.S. 318 Eugenio Maria De Hostos,Junior High-Intermediate-Middle,Dual Language,French,General Education,I.S. 318 Eugenio Maria De Hostos,2019-20,1267,0,0,0,0,0,0,0,435,434,398,0,0,0,0,647,0.511,620,0.489,95,0.075,216,0.17,674,0.532,20,0.016,262,0.207,235,0.185,61,0.048,812,64.1%,69.9%,0.532,3
Brooklyn,Brooklyn North,15,15K058,P.S. 058 The Carroll,Elementary,Dual Language,French,General Education,P.S. 058 The Carroll,2019-20,1002,54,153,180,152,163,153,147,0,0,0,0,0,0,0,482,0.48100000000000004,520,0.519,43,0.043,22,0.022000000000000002,109,0.109,92,0.092,736,0.735,141,0.141,48,0.048,112,11.2%,13.0%,0.735,3
Brooklyn,Brooklyn North,15,15K136,I.S. 136 Charles O. Dewey,Junior High-Intermediate-Middle,Dual Language,French,General Education,I.S. 136 Charles O. Dewey,2019-20,509,0,0,0,0,0,0,0,147,184,178,0,0,0,0,264,0.519,245,0.48100000000000004,51,0.1,23,0.045,400,0.7859999999999999,4,0.008,31,0.061,127,0.25,182,0.358,479,94.1%,88.9%,0.7859999999999999,3
Brooklyn,Brooklyn North,15,15K497,The Boerum Hill School for International Studies,Secondary School,Dual Language,French,General Education,The Boerum Hill School for International Studies,2019-20,812,0,0,0,0,0,0,0,170,159,155,105,108,53,62,408,0.502,404,0.498,32,0.039,216,0.266,181,0.223,61,0.075,322,0.397,157,0.193,53,0.065,368,45.3%,47.8%,0.397,3
Brooklyn,Brooklyn North,16,16K005,P.S. 005 Dr. Ronald McNair,Elementary,Dual Language,French,General Education,P.S. 005 Dr. Ronald McNair,2019-20,248,65,30,27,35,19,32,40,0,0,0,0,0,0,0,124,0.5,124,0.5,5,0.02,182,0.7340000000000001,42,0.16899999999999998,2,0.008,17,0.069,64,0.258,13,0.052000000000000005,197,79.4%,81.6%,0.7340000000000001,3
Manhattan,Manhattan,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,Dual Language,Russian,General Education,"P.S. 145, The Bloomingdale School",2019-20,395,44,66,58,59,57,58,53,0,0,0,0,0,0,0,182,0.461,213,0.539,5,0.013000000000000001,105,0.266,204,0.516,7,0.018000000000000002,74,0.187,126,0.319,39,0.099,279,70.6%,77.4%,0.516,9
Brooklyn,Brooklyn South,20,20K200,P.S. 200 Benson School,Elementary,Dual Language,Russian,General Education,P.S. 200 Benson School,2019-20,1335,20,210,241,247,219,200,198,0,0,0,0,0,0,0,640,0.479,695,0.521,454,0.34,5,0.004,286,0.214,18,0.013000000000000001,572,0.428,183,0.13699999999999998,347,0.26,1111,83.2%,78.7%,0.428,9
Brooklyn,Brooklyn South,20,20K200,P.S. 200 Benson School,Elementary,Transitional Bilingual Education,Russian,General Education,P.S. 200 Benson School,2019-20,1335,20,210,241,247,219,200,198,0,0,0,0,0,0,0,640,0.479,695,0.521,454,0.34,5,0.004,286,0.214,18,0.013000000000000001,572,0.428,183,0.13699999999999998,347,0.26,1111,83.2%,78.7%,0.428,9
Brooklyn,Brooklyn South,21,21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,Dual Language,Russian,General Education,I.S. 228 David A. Boody,2019-20,1498,0,0,0,0,0,0,0,503,514,481,0,0,0,0,685,0.457,813,0.5429999999999999,452,0.302,72,0.048,335,0.22399999999999998,16,0.011000000000000001,623,0.41600000000000004,218,0.146,185,0.12300000000000001,1144,76.4%,70.8%,0.41600000000000004,9
Brooklyn,Brooklyn South,22,22K206,P.S. 206 Joseph F Lamb,K-8,Dual Language,Russian,General Education,P.S. 206 Joseph F Lamb,2019-20,1529,0,158,185,178,184,172,226,149,143,134,0,0,0,0,777,0.508,752,0.49200000000000005,708,0.46299999999999997,25,0.016,158,0.10300000000000001,28,0.018000000000000002,610,0.39899999999999997,189,0.124,370,0.242,1051,68.7%,62.6%,0.46299999999999997,9
Manhattan,Manhattan,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,Dual Language,Italian,Special Education,P.S. 242 - The Young Diplomats Magnet Academy,2019-20,140,23,24,19,14,28,15,17,0,0,0,0,0,0,0,61,0.436,79,0.564,4,0.028999999999999998,89,0.636,40,0.28600000000000003,4,0.028999999999999998,3,0.021,46,0.32899999999999996,11,0.079,118,84.3%,85.0%,0.636,5
Brooklyn,Brooklyn North,14,14K132,P.S. 132 The Conselyea School,Elementary,Dual Language,Italian,General Education,P.S. 132 The Conselyea School,2019-20,713,72,114,121,120,107,93,86,0,0,0,0,0,0,0,367,0.515,346,0.485,51,0.07200000000000001,93,0.13,210,0.295,25,0.035,334,0.46799999999999997,86,0.121,32,0.045,271,38.0%,48.4%,0.46799999999999997,5
Brooklyn,Brooklyn South,20,20K112,P.S. 112 Lefferts Park,Elementary,Dual Language,Italian,General Education,P.S. 112 Lefferts Park,2019-20,727,18,124,116,129,121,119,100,0,0,0,0,0,0,0,326,0.44799999999999995,401,0.552,270,0.371,7,0.01,264,0.363,2,0.003,184,0.253,128,0.17600000000000002,149,0.205,496,68.2%,72.9%,0.371,5
Bronx,Bronx,11,11X127,J.H.S. 127 The Castle Hill,Junior High-Intermediate-Middle,Transitional Bilingual Education,Bengali,General Education,J.H.S. 127 The Castle Hill,2019-20,814,0,0,0,0,0,0,0,245,314,255,0,0,0,0,395,0.485,419,0.515,258,0.317,170,0.209,345,0.424,19,0.023,22,0.027000000000000003,164,0.201,118,0.145,642,78.9%,81.6%,0.424,1
Brooklyn,Brooklyn North,19,19K159,P.S. 159 Isaac Pitkin,Elementary,Transitional Bilingual Education,Bengali,General Education,P.S. 159 Isaac Pitkin,2019-20,756,18,127,120,120,129,124,118,0,0,0,0,0,0,0,373,0.493,383,0.507,328,0.434,205,0.271,192,0.254,20,0.026000000000000002,11,0.015,121,0.16,112,0.14800000000000002,637,84.3%,88.6%,0.434,1
Queens,Queens South,27,27Q480,John Adams High School,High school,Transitional Bilingual Education,Bengali,General Education,John Adams High School,2019-20,2492,0,0,0,0,0,0,0,0,0,0,748,646,595,503,1161,0.466,1331,0.534,920,0.369,621,0.249,801,0.321,72,0.028999999999999998,78,0.031,344,0.138,306,0.12300000000000001,1983,79.6%,77.5%,0.369,1
Queens,Bronx,28,28Q505,Hillcrest High School,High school,Transitional Bilingual Education,Bengali,General Education,Hillcrest High School,2019-20,3091,0,0,0,0,0,0,0,0,0,0,915,833,682,661,1543,0.499,1548,0.501,985,0.319,797,0.258,1063,0.344,155,0.05,91,0.028999999999999998,361,0.11699999999999999,532,0.172,2546,82.4%,76.0%,0.344,1
Brooklyn,Brooklyn North,14,14K034,P.S. 034 Oliver H. Perry,Elementary,Dual Language,Polish,General Education,P.S. 034 Oliver H. Perry,2019-20,479,53,87,67,68,69,75,60,0,0,0,0,0,0,0,226,0.47200000000000003,253,0.528,14,0.028999999999999998,19,0.04,94,0.196,15,0.031,337,0.7040000000000001,65,0.136,55,0.115,134,28.0%,35.5%,0.7040000000000001,8
Queens,Queens North,24,24Q071,P.S. 071 Forest,Elementary,Dual Language,Polish,General Education,P.S. 071 Forest,2019-20,671,59,100,119,116,89,103,85,0,0,0,0,0,0,0,326,0.486,345,0.514,36,0.054000000000000006,8,0.012,370,0.551,32,0.048,225,0.335,124,0.185,113,0.168,562,83.8%,70.8%,0.551,8
Brooklyn,Brooklyn North,14,14K071,Juan Morel Campos Secondary School,Secondary School,Transitional Bilingual Education,Yiddish,Special Education,Juan Morel Campos Secondary School,2019-20,482,0,0,0,0,0,0,0,62,58,60,103,84,47,68,225,0.467,257,0.5329999999999999,3,0.006,104,0.21600000000000003,343,0.7120000000000001,3,0.006,29,0.06,155,0.322,121,0.251,413,85.7%,93.4%,0.7120000000000001,11
Brooklyn,Brooklyn North,14,14K380,P.S. 380 John Wayne Elementary,Elementary,Transitional Bilingual Education,Yiddish,Special Education,P.S. 380 John Wayne Elementary,2019-20,534,41,68,83,80,87,83,92,0,0,0,0,0,0,0,247,0.46299999999999997,287,0.537,6,0.011000000000000001,106,0.19899999999999998,354,0.6629999999999999,2,0.004,66,0.124,156,0.292,106,0.19899999999999998,440,82.4%,87.8%,0.6629999999999999,11
Brooklyn,District 75,75,75K370,P.S. 370,K-12 all grades,Transitional Bilingual Education,Yiddish,Special Education,P.S. 370,2019-20,250,0,16,4,11,11,21,22,11,37,25,29,31,22,10,69,0.276,181,0.7240000000000001,34,0.136,85,0.34,54,0.21600000000000003,3,0.012,74,0.29600000000000004,250,1.0,76,0.304,214,85.6%,88.1%,0.34,11
Brooklyn,District 75,75,75K396,P.S. K396,K-8,Transitional Bilingual Education,Yiddish,Special Education,P.S. K396,2019-20,473,0,63,54,77,46,58,48,65,36,26,0,0,0,0,136,0.28800000000000003,337,0.7120000000000001,31,0.066,234,0.495,87,0.184,76,0.161,45,0.095,471,0.996,105,0.222,421,89.0%,91.1%,0.495,11
Brooklyn,District 75,75,75K396,P.S. K396,K-8,Transitional Bilingual Education,Yiddish,Special Education,P.S. K396,2019-20,473,0,63,54,77,46,58,48,65,36,26,0,0,0,0,136,0.28800000000000003,337,0.7120000000000001,31,0.066,234,0.495,87,0.184,76,0.161,45,0.095,471,0.996,105,0.222,421,89.0%,91.1%,0.495,11
Brooklyn,District 75,75,75K721,P.S. K721 - Brooklyn Occupational Training Center,K-12 all grades,Transitional Bilingual Education,Yiddish,Special Education,P.S. K721 - Brooklyn Occupational Training Center,2019-20,469,0,7,12,12,1,1,0,1,1,1,46,64,62,261,174,0.371,295,0.629,57,0.122,168,0.358,114,0.243,7,0.015,123,0.262,467,0.996,149,0.318,429,91.5%,93.8%,0.358,11
Brooklyn,District 75,75,75K721,P.S. K721 - Brooklyn Occupational Training Center,K-12 all grades,Transitional Bilingual Education,Yiddish,Special Education,P.S. K721 - Brooklyn Occupational Training Center,2019-20,469,0,7,12,12,1,1,0,1,1,1,46,64,62,261,174,0.371,295,0.629,57,0.122,168,0.358,114,0.243,7,0.015,123,0.262,467,0.996,149,0.318,429,91.5%,93.8%,0.358,11
Brooklyn,Brooklyn North,14,14K147,P.S. 147 Isaac Remsen,Elementary,Dual Language,Japanese,General Education,P.S. 147 Isaac Remsen,2019-20,358,59,58,49,53,51,43,45,0,0,0,0,0,0,0,173,0.483,185,0.517,24,0.067,50,0.14,194,0.542,37,0.10300000000000001,53,0.14800000000000002,69,0.193,31,0.087,230,64.2%,70.1%,0.542,6
Brooklyn,Bronx,15,15K592,Khalil Gibran International Academy,High school,Transitional Bilingual Education,Arabic,General Education,Khalil Gibran International Academy,2019-20,189,0,0,0,0,0,0,0,0,0,0,43,56,43,47,82,0.434,107,0.5660000000000001,37,0.196,67,0.354,29,0.153,10,0.053,46,0.243,39,0.20600000000000002,69,0.365,161,85.2%,90.9%,0.354,0
Brooklyn,Brooklyn South,20,20K030,P.S./I.S. 30 Mary White Ovington,K-8,Dual Language,Arabic,General Education,P.S./I.S. 30 Mary White Ovington,2019-20,974,0,93,73,95,102,100,107,158,113,133,0,0,0,0,467,0.479,507,0.521,214,0.22,8,0.008,329,0.33799999999999997,17,0.017,406,0.41700000000000004,202,0.207,186,0.191,783,80.4%,77.5%,0.41700000000000004,0
Brooklyn,Brooklyn South,20,20K445,New Utrecht High School,High school,Transitional Bilingual Education,Arabic,General Education,New Utrecht High School,2019-20,3480,0,0,0,0,0,0,0,0,0,0,1142,905,702,731,1514,0.435,1966,0.565,1406,0.40399999999999997,94,0.027000000000000003,1121,0.322,29,0.008,830,0.239,556,0.16,667,0.192,2820,81.0%,81.6%,0.40399999999999997,0
Brooklyn,Bronx,20,20K490,Fort Hamilton High School,High school,Transitional Bilingual Education,Arabic,General Education,Fort Hamilton High School,2019-20,4657,0,0,0,0,0,0,0,0,0,0,1296,1294,1102,965,2214,0.475,2443,0.525,1325,0.285,114,0.024,1484,0.319,97,0.021,1637,0.35200000000000004,683,0.147,690,0.14800000000000002,3343,71.8%,74.6%,0.35200000000000004,0
Brooklyn,Brooklyn South,17,17K189,P.S. 189 The Bilingual Center,K-8,Dual Language,Haitian Creole,General Education,P.S. 189 The Bilingual Center,2019-20,1000,0,89,104,89,108,115,115,141,123,116,0,0,0,0,507,0.507,493,0.493,24,0.024,710,0.71,231,0.231,12,0.012,23,0.023,150,0.15,154,0.154,891,89.1%,82.8%,0.71,4
Brooklyn,Brooklyn South,17,17K189,P.S. 189 The Bilingual Center,K-8,Transitional Bilingual Education,Haitian Creole,General Education,P.S. 189 The Bilingual Center,2019-20,1000,0,89,104,89,108,115,115,141,123,116,0,0,0,0,507,0.507,493,0.493,24,0.024,710,0.71,231,0.231,12,0.012,23,0.023,150,0.15,154,0.154,891,89.1%,82.8%,0.71,4
